SubjectID,UTMEasting,UTMNorthing,ObservationDate,ObservationTime,ObsTimeDate
M115,184983,9785909,6-May-09,2:20,39939.09751
M115,184924,9786669,6-May-09,2:40,39939.11141
M115,184877,9786981,6-May-09,3:01,39939.12598
M115,184876,9786991,6-May-09,3:20,39939.13907
M115,184877,9786971,6-May-09,3:40,39939.15306
M115,184828,9786988,6-May-09,4:00,39939.16697
M115,184961,9787312,6-May-09,4:20,39939.18082
M115,184837,9788171,6-May-09,4:40,39939.19473
M115,184313,9788544,6-May-09,5:00,39939.20861
M115,184311,9788543,6-May-09,5:20,39939.22249
M115,184304,9788544,6-May-09,5:40,39939.23638
M115,184305,9788543,6-May-09,6:00,39939.25025
M115,184306,9788546,6-May-09,6:20,39939.26414
M115,183089,9788732,6-May-09,6:40,39939.27802
M115,181904,9788877,6-May-09,7:00,39939.29223
M115,181902,9788878,6-May-09,7:20,39939.30581
M115,181899,9788878,6-May-09,7:40,39939.31981
M115,181919,9788888,6-May-09,8:00,39939.3339
M115,181931,9788890,6-May-09,8:20,39939.34737
M115,181045,9792121,6-May-09,8:41,39939.36188
M115,180196,9791611,6-May-09,9:00,39939.37524
M115,180263,9791700,6-May-09,9:20,39939.38949
M115,180277,9791696,6-May-09,9:40,39939.40341
M115,179996,9791654,6-May-09,10:00,39939.41726
M115,181057,9792115,6-May-09,10:21,39939.43159
M115,181096,9792132,6-May-09,11:01,39939.45937
M115,181068,9792128,6-May-09,11:21,39939.47338
M115,181073,9792120,6-May-09,12:01,39939.50086
M115,181061,9792109,6-May-09,12:21,39939.51485
M115,179312,9790890,6-May-09,14:20,39939.59787
M115,179005,9791039,6-May-09,14:41,39939.6122
M115,179004,9791032,6-May-09,15:00,39939.62565
M115,178996,9791031,6-May-09,15:21,39939.64014
M115,178979,9790950,6-May-09,18:01,39939.75128
M115,179669,9790495,6-May-09,19:20,39939.80612
M115,180222,9790177,6-May-09,19:40,39939.8197
M115,181025,9789612,6-May-09,20:00,39939.83367
M115,181787,9788914,6-May-09,20:20,39939.84773
M115,182836,9788956,6-May-09,20:40,39939.86175
M115,183463,9788426,6-May-09,21:00,39939.87516
M115,184158,9787665,6-May-09,21:20,39939.88916
M115,184611,9786566,6-May-09,21:40,39939.90308
M115,184884,9786084,6-May-09,22:00,39939.91719
M115,185250,9785235,6-May-09,22:20,39939.931
M115,185385,9785159,6-May-09,22:40,39939.94508
M115,185747,9785215,6-May-09,23:01,39939.95911
M115,186086,9785987,6-May-09,23:20,39939.97269
M115,186391,9786263,6-May-09,23:40,39939.9864
M115,186042,9787047,7-May-09,0:00,39940.00031
M115,185964,9787626,7-May-09,0:20,39940.01455
M115,185957,9787624,7-May-09,0:40,39940.02793
M115,185955,9787623,7-May-09,1:00,39940.04192
M115,185959,9787623,7-May-09,1:20,39940.05586
M115,185957,9787623,7-May-09,1:40,39940.06972
M115,185958,9787621,7-May-09,2:00,39940.08397
